,score
1272,20.0
1273,22.0
1274,19.0
1275,22.0
1276,15.0
1277,20.0
1278,17.0
1279,10.0
1280,17.0
1281,14.0
1282,16.0
1283,15.0
1284,18.0
1285,18.0
1286,19.0
1287,16.0
1288,18.0
1289,16.0
1290,19.0
1291,6.0
1292,18.0
1293,19.0
1294,21.0
1295,7.0
1296,23.0
1297,15.0
1298,16.0
1299,23.0
1300,18.0
1301,7.0
1302,18.0
1303,15.0
1304,17.0
1305,18.0
1306,8.0
1307,14.0
1308,20.0
1309,14.0
1310,12.0
1311,8.0
1312,17.0
1313,16.0
1314,16.0
1315,16.0
1316,18.0
1317,16.0
1318,19.0
1319,14.0
1320,16.0
1321,22.0
1322,19.0
1323,19.0
1324,19.0
1325,13.0
1326,17.0
1327,17.0
1328,19.0
1329,15.0
1330,17.0
1331,22.0
1332,8.0
1333,6.0
1334,13.0
1335,17.0
1336,17.0
1337,20.0
1338,17.0
1339,17.0
1340,17.0
1341,15.0
1342,15.0
1343,8.0
1344,18.0
1345,15.0
1346,15.0
1347,14.0
1348,17.0
1349,19.0
1350,19.0
1351,18.0
1352,14.0
1353,15.0
1354,17.0
1355,19.0
1356,15.0
1357,19.0
1358,13.0
1359,19.0
1360,18.0
1361,20.0
1362,12.0
1363,14.0
1364,11.0
1365,15.0
1366,21.0
1367,14.0
1368,21.0
1369,21.0
1370,12.0
1371,1.0
1372,21.0
1373,8.0
1374,19.0
1375,16.0
1376,15.0
1377,18.0
1378,17.0
1379,15.0
1380,13.0
1381,15.0
1382,17.0
1383,15.0
1384,16.0
1385,8.0
1386,16.0
1387,16.0
1388,10.0
1389,18.0
1390,17.0
1391,18.0
1392,19.0
1393,22.0
1394,12.0
1395,18.0
1396,18.0
1397,19.0
1398,12.0
1399,17.0
1400,13.0
1401,19.0
1402,18.0
1403,15.0
1404,21.0
1405,17.0
1406,13.0
1407,19.0
1408,19.0
1409,16.0
1410,22.0
1411,23.0
1412,17.0
1413,14.0
1414,18.0
1415,20.0
1416,23.0
1417,16.0
1418,10.0
1419,12.0
1420,18.0
1421,17.0
1422,23.0
1423,18.0
1424,15.0
1425,16.0
1426,13.0
1427,10.0
1428,16.0
1429,20.0
1430,12.0
1431,15.0
1432,16.0
1433,11.0
1434,18.0
1435,14.0
1436,13.0
1437,18.0
1438,13.0
1439,19.0
1440,21.0
1441,13.0
1442,13.0
1443,19.0
1444,16.0
1445,18.0
1446,21.0
1447,15.0
1448,15.0
1449,21.0
1450,12.0
1451,11.0
1452,18.0
1453,14.0
1454,11.0
1455,10.0
1456,18.0
1457,19.0
1458,17.0
1459,13.0
1460,14.0
1461,17.0
1462,15.0
1463,9.0
1464,18.0
1465,23.0
1466,23.0
1467,15.0
1468,7.0
1469,14.0
1470,16.0
1471,15.0
1472,12.0
1473,14.0
1474,15.0
1475,11.0
1476,3.0
1477,12.0
1478,13.0
1479,14.0
1480,14.0
1481,13.0
1482,13.0
1483,11.0
1484,11.0
1485,14.0
1486,13.0
1487,15.0
1488,12.0
1489,11.0
1490,7.0
1491,17.0
1492,14.0
1493,21.0
1494,12.0
1495,19.0
1496,19.0
1497,15.0
1498,18.0
1499,18.0
1500,16.0
1501,17.0
1502,21.0
1503,15.0
1504,17.0
1505,15.0
1506,16.0
1507,20.0
1508,7.0
1509,17.0
1510,19.0
1511,7.0
1512,14.0
1513,18.0
1514,15.0
1515,12.0
1516,9.0
1517,15.0
1518,16.0
1519,19.0
1520,16.0
1521,17.0
1522,14.0
1523,11.0
1524,15.0
1525,13.0
1526,14.0
1527,13.0
1528,15.0
1529,15.0
1530,15.0
1531,11.0
1532,13.0
1533,12.0
1534,15.0
1535,14.0
1536,22.0
1537,18.0
1538,17.0
1539,18.0
1540,15.0
1541,20.0
1542,17.0
1543,14.0
1544,14.0
1545,15.0
1546,15.0
1547,16.0
1548,12.0
1549,14.0
1550,16.0
1551,24.0
1552,16.0
1553,14.0
1554,17.0
1555,13.0
1556,21.0
1557,19.0
1558,18.0
1559,4.0
1560,21.0
1561,15.0
1562,5.0
1563,17.0
1564,11.0
1565,10.0
1566,17.0
1567,5.0
1568,18.0
1569,19.0
1570,16.0
1571,14.0
1572,19.0
1573,15.0
1574,22.0
