,score
1935,0.0
1936,0.0
1937,0.0
1938,-4.0
1939,5.0
1940,-1.0
1941,2.0
1942,3.0
1943,1.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,1.0
1949,2.0
1950,0.0
1951,2.0
1952,1.0
1953,-1.0
1954,0.0
1955,-1.0
1956,0.0
1957,-2.0
1958,-1.0
1959,-3.0
1960,0.0
1961,2.0
1962,1.0
1963,0.0
1964,-1.0
1965,-2.0
1966,-1.0
1967,0.0
1968,0.0
1969,1.0
1970,-1.0
1971,-2.0
1972,0.0
1973,-2.0
1974,0.0
1975,0.0
1976,1.0
1977,0.0
1978,1.0
1979,2.0
1980,1.0
1981,1.0
1982,-1.0
1983,1.0
1984,-1.0
1985,1.0
1986,0.0
1987,-1.0
1988,0.0
1989,-1.0
1990,0.0
1991,0.0
1992,0.0
1993,1.0
1994,0.0
1995,2.0
1996,-1.0
1997,1.0
1998,0.0
1999,2.0
2000,1.0
2001,0.0
2002,0.0
2003,2.0
2004,-2.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,2.0
2013,0.0
2014,1.0
2015,-1.0
2016,3.0
2017,-1.0
2018,1.0
2019,1.0
2020,-1.0
2021,-1.0
2022,1.0
2023,-2.0
2024,0.0
2025,0.0
2026,-1.0
2027,0.0
2028,0.0
2029,0.0
2030,3.0
2031,-1.0
2032,0.0
2033,0.0
2034,-1.0
2035,0.0
2036,1.0
2037,0.0
2038,0.0
2039,1.0
2040,1.0
2041,1.0
2042,0.0
2043,1.0
2044,-1.0
2045,0.0
2046,1.0
2047,0.0
2048,1.0
2049,0.0
2050,0.0
2051,0.0
2052,4.0
2053,-1.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,-1.0
2060,1.0
2061,0.0
2062,0.0
2063,1.0
2064,-1.0
2065,0.0
2066,-1.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,1.0
2072,1.0
2073,0.0
2074,-1.0
2075,-1.0
2076,0.0
2077,1.0
2078,0.0
2079,-1.0
2080,1.0
2081,0.0
2082,2.0
2083,2.0
2084,1.0
2085,1.0
2086,2.0
2087,0.0
2088,-1.0
2089,2.0
2090,0.0
2091,0.0
2092,1.0
2093,0.0
2094,0.0
2095,-1.0
2096,1.0
