,score
1980,1.0
1981,0.0
1982,1.0
1983,-1.0
1984,1.0
1985,-2.0
1986,0.0
1987,-1.0
1988,-2.0
1989,1.0
1990,1.0
1991,0.0
1992,2.0
1993,0.0
1994,-1.0
1995,-3.0
1996,0.0
1997,0.0
1998,0.0
1999,1.0
2000,1.0
2001,0.0
2002,0.0
2003,-4.0
2004,1.0
2005,-1.0
2006,1.0
2007,2.0
2008,0.0
2009,0.0
2010,-2.0
2011,-1.0
2012,3.0
2013,1.0
2014,0.0
2015,-4.0
2016,-1.0
2017,0.0
2018,0.0
2019,-2.0
2020,0.0
2021,-1.0
2022,-1.0
2023,-4.0
2024,0.0
2025,0.0
2026,1.0
2027,0.0
2028,4.0
2029,0.0
2030,-1.0
2031,0.0
2032,0.0
2033,0.0
2034,1.0
2035,1.0
2036,4.0
2037,-2.0
2038,2.0
2039,0.0
2040,1.0
2041,0.0
2042,0.0
2043,0.0
2044,1.0
2045,-1.0
2046,0.0
2047,1.0
2048,0.0
2049,0.0
2050,0.0
2051,3.0
2052,0.0
2053,0.0
2054,-3.0
2055,0.0
2056,0.0
2057,0.0
2058,4.0
2059,0.0
2060,0.0
2061,3.0
2062,-2.0
2063,1.0
2064,2.0
2065,0.0
2066,-1.0
2067,-1.0
2068,0.0
2069,3.0
2070,2.0
2071,0.0
2072,-1.0
2073,1.0
2074,0.0
2075,0.0
2076,1.0
2077,1.0
2078,-1.0
2079,1.0
2080,0.0
2081,0.0
2082,1.0
2083,0.0
2084,-1.0
2085,2.0
2086,1.0
2087,0.0
2088,2.0
2089,-2.0
2090,-1.0
2091,0.0
2092,-1.0
2093,0.0
2094,2.0
2095,-1.0
2096,1.0
2097,1.0
2098,0.0
2099,0.0
2100,1.0
2101,0.0
2102,-1.0
2103,0.0
2104,3.0
2105,-2.0
2106,0.0
2107,0.0
2108,4.0
2109,0.0
2110,-2.0
2111,1.0
2112,1.0
2113,1.0
2114,3.0
2115,4.0
2116,0.0
2117,5.0
